run_id;upper_workpiece_id;class_value;file_name;dmc_code;date;time;workpiece_usage;workpiece_result;workpiece_location;scenario_condition;scenario_exception
1622556;16516;405_decreased-temperature;Ch_000001622556.json;40000000016516;05.09.2024;14:29:18;0;OK;right;faulty;0
1622557;16517;405_decreased-temperature;Ch_000001622557.json;40000000016517;05.09.2024;14:29:54;0;OK;left;faulty;0
1622558;16517;405_decreased-temperature;Ch_000001622558.json;40000000016517;05.09.2024;14:29:59;0;OK;right;faulty;0
1622559;16518;405_decreased-temperature;Ch_000001622559.json;40000000016518;05.09.2024;14:30:53;0;OK;left;faulty;0
1622560;16518;405_decreased-temperature;Ch_000001622560.json;40000000016518;05.09.2024;14:30:58;0;OK;right;faulty;0
1622561;16519;405_decreased-temperature;Ch_000001622561.json;40000000016519;05.09.2024;14:31:42;0;OK;left;faulty;0
1622562;16519;405_decreased-temperature;Ch_000001622562.json;40000000016519;05.09.2024;14:31:47;0;OK;right;faulty;0
1622563;16520;405_decreased-temperature;Ch_000001622563.json;40000000016520;05.09.2024;14:32:34;0;OK;left;faulty;0
1622564;16520;405_decreased-temperature;Ch_000001622564.json;40000000016520;05.09.2024;14:32:39;0;OK;right;faulty;0
1622565;16521;405_decreased-temperature;Ch_000001622565.json;40000000016521;05.09.2024;14:33:07;0;OK;left;normal;0
1622566;16521;405_decreased-temperature;Ch_000001622566.json;40000000016521;05.09.2024;14:33:12;0;OK;right;normal;0
1622567;16522;405_decreased-temperature;Ch_000001622567.json;40000000016522;05.09.2024;14:33:43;0;OK;left;normal;0
1622568;16522;405_decreased-temperature;Ch_000001622568.json;40000000016522;05.09.2024;14:33:48;0;OK;right;normal;0
1622569;16523;405_decreased-temperature;Ch_000001622569.json;40000000016523;05.09.2024;14:34:14;0;OK;left;normal;0
1622570;16523;405_decreased-temperature;Ch_000001622570.json;40000000016523;05.09.2024;14:34:19;0;OK;right;normal;0
1622571;16524;405_decreased-temperature;Ch_000001622571.json;40000000016524;05.09.2024;14:34:47;0;OK;left;normal;0
1622572;16524;405_decreased-temperature;Ch_000001622572.json;40000000016524;05.09.2024;14:34:52;0;OK;right;normal;0
1622573;16525;405_decreased-temperature;Ch_000001622573.json;40000000016525;05.09.2024;14:35:17;0;OK;left;normal;0
1622574;16525;405_decreased-temperature;Ch_000001622574.json;40000000016525;05.09.2024;14:35:23;0;OK;right;normal;0
1622576;16526;405_decreased-temperature;Ch_000001622576.json;40000000016526;05.09.2024;14:45:16;0;OK;left;faulty;0
1622577;16526;405_decreased-temperature;Ch_000001622577.json;40000000016526;05.09.2024;14:45:22;0;OK;right;faulty;0
1622578;16527;405_decreased-temperature;Ch_000001622578.json;40000000016527;05.09.2024;14:46:30;0;OK;left;faulty;0
1622579;16527;405_decreased-temperature;Ch_000001622579.json;40000000016527;05.09.2024;14:46:35;0;OK;right;faulty;0
1622580;16528;405_decreased-temperature;Ch_000001622580.json;40000000016528;05.09.2024;14:47:15;0;OK;left;faulty;0
1622581;16528;405_decreased-temperature;Ch_000001622581.json;40000000016528;05.09.2024;14:47:20;0;OK;right;faulty;0
1622582;16529;405_decreased-temperature;Ch_000001622582.json;40000000016529;05.09.2024;14:48:29;0;OK;left;faulty;0
1622583;16529;405_decreased-temperature;Ch_000001622583.json;40000000016529;05.09.2024;14:48:34;0;OK;right;faulty;0
1622584;16530;405_decreased-temperature;Ch_000001622584.json;40000000016530;05.09.2024;14:49:06;0;OK;left;faulty;0
1622585;16530;405_decreased-temperature;Ch_000001622585.json;40000000016530;05.09.2024;14:49:11;0;OK;right;faulty;0
1622586;16531;405_decreased-temperature;Ch_000001622586.json;40000000016531;05.09.2024;14:49:41;0;OK;left;normal;0
1622587;16531;405_decreased-temperature;Ch_000001622587.json;40000000016531;05.09.2024;14:49:46;0;OK;right;normal;0
1622588;16532;405_decreased-temperature;Ch_000001622588.json;40000000016532;05.09.2024;14:50:21;0;OK;left;normal;0
1622589;16532;405_decreased-temperature;Ch_000001622589.json;40000000016532;05.09.2024;14:50:26;0;OK;right;normal;0
1622590;16533;405_decreased-temperature;Ch_000001622590.json;40000000016533;05.09.2024;14:50:55;0;OK;left;normal;0
1622591;16533;405_decreased-temperature;Ch_000001622591.json;40000000016533;05.09.2024;14:51:00;0;OK;right;normal;0
1622592;16534;405_decreased-temperature;Ch_000001622592.json;40000000016534;05.09.2024;14:51:26;0;OK;left;normal;0
1622593;16534;405_decreased-temperature;Ch_000001622593.json;40000000016534;05.09.2024;14:51:32;0;OK;right;normal;0
1622594;16535;405_decreased-temperature;Ch_000001622594.json;40000000016535;05.09.2024;14:52:00;0;OK;left;normal;0
1622595;16535;405_decreased-temperature;Ch_000001622595.json;40000000016535;05.09.2024;14:52:06;0;OK;right;normal;0
1622596;16536;405_decreased-temperature;Ch_000001622596.json;40000000016536;05.09.2024;14:52:53;0;OK;left;faulty;0
1622597;16536;405_decreased-temperature;Ch_000001622597.json;40000000016536;05.09.2024;14:52:58;0;OK;right;faulty;0
1622598;16537;405_decreased-temperature;Ch_000001622598.json;40000000016537;05.09.2024;14:53:52;0;OK;left;faulty;0
1622599;16537;405_decreased-temperature;Ch_000001622599.json;40000000016537;05.09.2024;14:53:58;0;OK;right;faulty;0
1622600;16538;405_decreased-temperature;Ch_000001622600.json;40000000016538;05.09.2024;14:54:44;0;OK;left;faulty;0
1622601;16538;405_decreased-temperature;Ch_000001622601.json;40000000016538;05.09.2024;14:54:49;0;OK;right;faulty;0
1622602;16539;405_decreased-temperature;Ch_000001622602.json;40000000016539;05.09.2024;14:55:24;0;OK;left;faulty;0
1622603;16539;405_decreased-temperature;Ch_000001622603.json;40000000016539;05.09.2024;14:55:30;0;OK;right;faulty;0
1622604;16540;405_decreased-temperature;Ch_000001622604.json;40000000016540;05.09.2024;14:56:07;0;OK;left;faulty;0
1622605;16540;405_decreased-temperature;Ch_000001622605.json;40000000016540;05.09.2024;14:56:12;0;OK;right;faulty;0
1622606;16541;405_decreased-temperature;Ch_000001622606.json;40000000016541;05.09.2024;14:58:53;0;OK;left;normal;0
1622607;16541;405_decreased-temperature;Ch_000001622607.json;40000000016541;05.09.2024;14:58:58;0;OK;right;normal;0
1622608;16542;405_decreased-temperature;Ch_000001622608.json;40000000016542;05.09.2024;14:59:46;0;OK;left;normal;0
1622609;16542;405_decreased-temperature;Ch_000001622609.json;40000000016542;05.09.2024;14:59:51;0;OK;right;normal;0
1622610;16543;405_decreased-temperature;Ch_000001622610.json;40000000016543;05.09.2024;15:00:17;0;OK;left;normal;0
1622611;16543;405_decreased-temperature;Ch_000001622611.json;40000000016543;05.09.2024;15:00:22;0;OK;right;normal;0
1622612;16544;405_decreased-temperature;Ch_000001622612.json;40000000016544;05.09.2024;15:00:47;0;OK;left;normal;0
1622613;16544;405_decreased-temperature;Ch_000001622613.json;40000000016544;05.09.2024;15:00:52;0;OK;right;normal;0
1622614;16545;405_decreased-temperature;Ch_000001622614.json;40000000016545;05.09.2024;15:01:34;0;OK;left;normal;0
1622615;16545;405_decreased-temperature;Ch_000001622615.json;40000000016545;05.09.2024;15:01:39;0;OK;right;normal;0
1622616;16546;405_decreased-temperature;Ch_000001622616.json;40000000016546;05.09.2024;15:02:26;0;OK;left;faulty;0
1622617;16546;405_decreased-temperature;Ch_000001622617.json;40000000016546;05.09.2024;15:02:32;0;OK;right;faulty;0
1622618;16547;405_decreased-temperature;Ch_000001622618.json;40000000016547;05.09.2024;15:03:28;0;OK;left;faulty;0
1622619;16547;405_decreased-temperature;Ch_000001622619.json;40000000016547;05.09.2024;15:03:33;0;OK;right;faulty;0
1622620;16548;405_decreased-temperature;Ch_000001622620.json;40000000016548;05.09.2024;15:04:22;0;OK;left;faulty;0
1622621;16548;405_decreased-temperature;Ch_000001622621.json;40000000016548;05.09.2024;15:04:27;0;OK;right;faulty;0
1622622;16549;405_decreased-temperature;Ch_000001622622.json;40000000016549;05.09.2024;15:05:16;0;OK;left;faulty;0
1622623;16549;405_decreased-temperature;Ch_000001622623.json;40000000016549;05.09.2024;15:05:22;0;OK;right;faulty;0
1622624;16550;405_decreased-temperature;Ch_000001622624.json;40000000016550;05.09.2024;15:05:56;0;OK;left;faulty;0
1622625;16550;405_decreased-temperature;Ch_000001622625.json;40000000016550;05.09.2024;15:06:01;0;OK;right;faulty;0
1622826;16651;405_decreased-temperature;Ch_000001622826.json;40000000016651;05.09.2024;16:52:58;0;OK;left;normal;0
1622827;16651;405_decreased-temperature;Ch_000001622827.json;40000000016651;05.09.2024;16:53:03;0;OK;right;normal;0
1622828;16652;405_decreased-temperature;Ch_000001622828.json;40000000016652;05.09.2024;16:53:29;0;OK;left;normal;0
1622829;16652;405_decreased-temperature;Ch_000001622829.json;40000000016652;05.09.2024;16:53:34;0;OK;right;normal;0
1622830;16653;405_decreased-temperature;Ch_000001622830.json;40000000016653;05.09.2024;16:54:01;0;OK;left;normal;0
1622831;16653;405_decreased-temperature;Ch_000001622831.json;40000000016653;05.09.2024;16:54:06;0;OK;right;normal;0
1622832;16654;405_decreased-temperature;Ch_000001622832.json;40000000016654;05.09.2024;16:54:42;0;OK;left;normal;0
1622833;16654;405_decreased-temperature;Ch_000001622833.json;40000000016654;05.09.2024;16:54:47;0;OK;right;normal;0
1622834;16655;405_decreased-temperature;Ch_000001622834.json;40000000016655;05.09.2024;16:55:33;0;OK;left;normal;0
1622835;16655;405_decreased-temperature;Ch_000001622835.json;40000000016655;05.09.2024;16:55:39;0;OK;right;normal;0
1622836;16656;405_decreased-temperature;Ch_000001622836.json;40000000016656;05.09.2024;16:56:56;0;OK;left;faulty;0
1622837;16656;405_decreased-temperature;Ch_000001622837.json;40000000016656;05.09.2024;16:57:01;0;OK;right;faulty;0
1622838;16657;405_decreased-temperature;Ch_000001622838.json;40000000016657;05.09.2024;16:57:52;0;OK;left;faulty;0
1622839;16657;405_decreased-temperature;Ch_000001622839.json;40000000016657;05.09.2024;16:57:57;0;OK;right;faulty;0
1622840;16658;405_decreased-temperature;Ch_000001622840.json;40000000016658;05.09.2024;16:58:40;0;OK;left;faulty;0
1622841;16658;405_decreased-temperature;Ch_000001622841.json;40000000016658;05.09.2024;16:58:45;0;OK;right;faulty;0
1622842;16659;405_decreased-temperature;Ch_000001622842.json;40000000016659;05.09.2024;16:59:26;0;OK;left;faulty;0
1622843;16659;405_decreased-temperature;Ch_000001622843.json;40000000016659;05.09.2024;16:59:32;0;OK;right;faulty;0
1622844;16660;405_decreased-temperature;Ch_000001622844.json;40000000016660;05.09.2024;17:00:11;0;OK;left;faulty;0
1622845;16660;405_decreased-temperature;Ch_000001622845.json;40000000016660;05.09.2024;17:00:16;0;OK;right;faulty;0
1622846;16661;405_decreased-temperature;Ch_000001622846.json;40000000016661;05.09.2024;17:00:41;0;OK;left;normal;0
1622847;16661;405_decreased-temperature;Ch_000001622847.json;40000000016661;05.09.2024;17:00:46;0;OK;right;normal;0
1622848;16662;405_decreased-temperature;Ch_000001622848.json;40000000016662;05.09.2024;17:01:10;0;OK;left;normal;0
1622849;16662;405_decreased-temperature;Ch_000001622849.json;40000000016662;05.09.2024;17:01:15;0;OK;right;normal;0
1622850;16663;405_decreased-temperature;Ch_000001622850.json;40000000016663;05.09.2024;17:01:40;0;OK;left;normal;0
1622851;16663;405_decreased-temperature;Ch_000001622851.json;40000000016663;05.09.2024;17:01:45;0;OK;right;normal;0
1622852;16664;405_decreased-temperature;Ch_000001622852.json;40000000016664;05.09.2024;17:02:10;0;OK;left;normal;0
1622853;16664;405_decreased-temperature;Ch_000001622853.json;40000000016664;05.09.2024;17:02:15;0;OK;right;normal;0
1622854;16665;405_decreased-temperature;Ch_000001622854.json;40000000016665;05.09.2024;17:02:38;0;OK;left;normal;0
1622855;16665;405_decreased-temperature;Ch_000001622855.json;40000000016665;05.09.2024;17:02:44;0;OK;right;normal;0
1622856;16666;405_decreased-temperature;Ch_000001622856.json;40000000016666;05.09.2024;17:03:16;0;OK;left;faulty;0
1622857;16666;405_decreased-temperature;Ch_000001622857.json;40000000016666;05.09.2024;17:03:21;0;OK;right;faulty;0
1622858;16667;405_decreased-temperature;Ch_000001622858.json;40000000016667;05.09.2024;17:03:51;0;OK;left;faulty;0
1622859;16667;405_decreased-temperature;Ch_000001622859.json;40000000016667;05.09.2024;17:03:56;0;OK;right;faulty;0
1622860;16668;405_decreased-temperature;Ch_000001622860.json;40000000016668;05.09.2024;17:04:27;0;OK;left;faulty;0
1622861;16668;405_decreased-temperature;Ch_000001622861.json;40000000016668;05.09.2024;17:04:32;0;OK;right;faulty;0
1622862;16669;405_decreased-temperature;Ch_000001622862.json;40000000016669;05.09.2024;17:05:05;0;OK;left;faulty;0
1622863;16669;405_decreased-temperature;Ch_000001622863.json;40000000016669;05.09.2024;17:05:10;0;OK;right;faulty;0
1622864;16670;405_decreased-temperature;Ch_000001622864.json;40000000016670;05.09.2024;17:05:54;0;OK;left;faulty;0
1622865;16670;405_decreased-temperature;Ch_000001622865.json;40000000016670;05.09.2024;17:05:59;0;OK;right;faulty;0
1622866;16671;405_decreased-temperature;Ch_000001622866.json;40000000016671;05.09.2024;17:06:28;0;OK;left;normal;0
1622867;16671;405_decreased-temperature;Ch_000001622867.json;40000000016671;05.09.2024;17:06:34;0;NOK;right;normal;0
1622868;16672;405_decreased-temperature;Ch_000001622868.json;40000000016672;05.09.2024;17:07:05;0;OK;left;normal;0
1622869;16672;405_decreased-temperature;Ch_000001622869.json;40000000016672;05.09.2024;17:07:11;0;OK;right;normal;0
1622870;16673;405_decreased-temperature;Ch_000001622870.json;40000000016673;05.09.2024;17:07:42;0;OK;left;normal;0
1622871;16673;405_decreased-temperature;Ch_000001622871.json;40000000016673;05.09.2024;17:07:47;0;OK;right;normal;0
1622872;16674;405_decreased-temperature;Ch_000001622872.json;40000000016674;05.09.2024;17:08:13;0;OK;left;normal;0
1622873;16674;405_decreased-temperature;Ch_000001622873.json;40000000016674;05.09.2024;17:08:18;0;OK;right;normal;0
1622874;16675;405_decreased-temperature;Ch_000001622874.json;40000000016675;05.09.2024;17:08:43;0;OK;left;normal;0
1622875;16675;405_decreased-temperature;Ch_000001622875.json;40000000016675;05.09.2024;17:08:48;0;OK;right;normal;0
1622876;16676;405_decreased-temperature;Ch_000001622876.json;40000000016676;05.09.2024;17:09:39;0;OK;left;faulty;0
1622877;16676;405_decreased-temperature;Ch_000001622877.json;40000000016676;05.09.2024;17:09:44;0;OK;right;faulty;0
1622878;16677;405_decreased-temperature;Ch_000001622878.json;40000000016677;05.09.2024;17:10:22;0;OK;left;faulty;0
1622879;16677;405_decreased-temperature;Ch_000001622879.json;40000000016677;05.09.2024;17:10:27;0;OK;right;faulty;0
1622880;16678;405_decreased-temperature;Ch_000001622880.json;40000000016678;05.09.2024;17:10:56;0;OK;left;faulty;0
1622881;16678;405_decreased-temperature;Ch_000001622881.json;40000000016678;05.09.2024;17:11:02;0;OK;right;faulty;0
1622882;16679;405_decreased-temperature;Ch_000001622882.json;40000000016679;05.09.2024;17:11:32;0;OK;left;faulty;0
1622883;16679;405_decreased-temperature;Ch_000001622883.json;40000000016679;05.09.2024;17:11:37;0;OK;right;faulty;0
1622884;16680;405_decreased-temperature;Ch_000001622884.json;40000000016680;05.09.2024;17:12:07;0;OK;left;faulty;0
1622885;16680;405_decreased-temperature;Ch_000001622885.json;40000000016680;05.09.2024;17:12:12;0;OK;right;faulty;0
1622886;16681;405_decreased-temperature;Ch_000001622886.json;40000000016681;05.09.2024;17:12:40;0;OK;left;normal;0
1622887;16681;405_decreased-temperature;Ch_000001622887.json;40000000016681;05.09.2024;17:12:45;0;OK;right;normal;0
1622888;16682;405_decreased-temperature;Ch_000001622888.json;40000000016682;05.09.2024;17:13:09;0;OK;left;normal;0
1622889;16682;405_decreased-temperature;Ch_000001622889.json;40000000016682;05.09.2024;17:13:14;0;OK;right;normal;0
1622890;16683;405_decreased-temperature;Ch_000001622890.json;40000000016683;05.09.2024;17:13:40;0;OK;left;normal;0
1622891;16683;405_decreased-temperature;Ch_000001622891.json;40000000016683;05.09.2024;17:13:45;0;OK;right;normal;0
1622892;16684;405_decreased-temperature;Ch_000001622892.json;40000000016684;05.09.2024;17:14:10;0;OK;left;normal;0
1622893;16684;405_decreased-temperature;Ch_000001622893.json;40000000016684;05.09.2024;17:14:15;0;OK;right;normal;0
1622894;16685;405_decreased-temperature;Ch_000001622894.json;40000000016685;05.09.2024;17:14:41;0;OK;left;normal;0
1622895;16685;405_decreased-temperature;Ch_000001622895.json;40000000016685;05.09.2024;17:14:46;0;OK;right;normal;0
1622896;16686;405_decreased-temperature;Ch_000001622896.json;40000000016686;05.09.2024;17:15:40;0;OK;left;faulty;0
1622897;16686;405_decreased-temperature;Ch_000001622897.json;40000000016686;05.09.2024;17:15:45;0;OK;right;faulty;0
1622898;16687;405_decreased-temperature;Ch_000001622898.json;40000000016687;05.09.2024;17:16:17;0;OK;left;faulty;0
1622899;16687;405_decreased-temperature;Ch_000001622899.json;40000000016687;05.09.2024;17:16:22;0;OK;right;faulty;0
1622900;16688;405_decreased-temperature;Ch_000001622900.json;40000000016688;05.09.2024;17:16:51;0;OK;left;faulty;0
1622901;16688;405_decreased-temperature;Ch_000001622901.json;40000000016688;05.09.2024;17:16:56;0;OK;right;faulty;0
1622902;16689;405_decreased-temperature;Ch_000001622902.json;40000000016689;05.09.2024;17:17:25;0;OK;left;faulty;0
1622903;16689;405_decreased-temperature;Ch_000001622903.json;40000000016689;05.09.2024;17:17:30;0;OK;right;faulty;0
1622904;16690;405_decreased-temperature;Ch_000001622904.json;40000000016690;05.09.2024;17:18:05;0;OK;left;faulty;0
1622905;16690;405_decreased-temperature;Ch_000001622905.json;40000000016690;05.09.2024;17:18:10;0;OK;right;faulty;0
1622906;16691;405_decreased-temperature;Ch_000001622906.json;40000000016691;05.09.2024;17:18:51;0;OK;left;normal;0
1622907;16691;405_decreased-temperature;Ch_000001622907.json;40000000016691;05.09.2024;17:18:56;0;OK;right;normal;0
1622908;16692;405_decreased-temperature;Ch_000001622908.json;40000000016692;05.09.2024;17:19:23;0;OK;left;normal;0
1622909;16692;405_decreased-temperature;Ch_000001622909.json;40000000016692;05.09.2024;17:19:28;0;OK;right;normal;0
1622910;16693;405_decreased-temperature;Ch_000001622910.json;40000000016693;05.09.2024;17:19:53;0;OK;left;normal;0
1622911;16693;405_decreased-temperature;Ch_000001622911.json;40000000016693;05.09.2024;17:19:58;0;OK;right;normal;0
1622912;16694;405_decreased-temperature;Ch_000001622912.json;40000000016694;05.09.2024;17:20:26;0;OK;left;normal;0
1622913;16694;405_decreased-temperature;Ch_000001622913.json;40000000016694;05.09.2024;17:20:31;0;OK;right;normal;0
1622914;16695;405_decreased-temperature;Ch_000001622914.json;40000000016695;05.09.2024;17:20:57;0;OK;left;normal;0
1622915;16695;405_decreased-temperature;Ch_000001622915.json;40000000016695;05.09.2024;17:21:02;0;OK;right;normal;0
1622916;16696;405_decreased-temperature;Ch_000001622916.json;40000000016696;05.09.2024;17:22:13;0;OK;left;faulty;0
1622917;16696;405_decreased-temperature;Ch_000001622917.json;40000000016696;05.09.2024;17:22:19;0;OK;right;faulty;0
1622918;16697;405_decreased-temperature;Ch_000001622918.json;40000000016697;05.09.2024;17:23:01;0;OK;left;faulty;0
1622919;16697;405_decreased-temperature;Ch_000001622919.json;40000000016697;05.09.2024;17:23:06;0;OK;right;faulty;0
1622920;16698;405_decreased-temperature;Ch_000001622920.json;40000000016698;05.09.2024;17:23:40;0;OK;left;faulty;0
1622921;16698;405_decreased-temperature;Ch_000001622921.json;40000000016698;05.09.2024;17:23:45;0;OK;right;faulty;0
1622922;16699;405_decreased-temperature;Ch_000001622922.json;40000000016699;05.09.2024;17:24:13;0;OK;left;faulty;0
1622923;16699;405_decreased-temperature;Ch_000001622923.json;40000000016699;05.09.2024;17:24:18;0;OK;right;faulty;0
1622924;16700;405_decreased-temperature;Ch_000001622924.json;40000000016700;05.09.2024;17:48:19;0;OK;left;faulty;0
1622925;16700;405_decreased-temperature;Ch_000001622925.json;40000000016700;05.09.2024;17:48:24;0;OK;right;faulty;0
1623126;16801;501_increased-ang-velocity;Ch_000001623126.json;40000000016801;06.09.2024;06:18:01;0;OK;left;normal;0
1623127;16801;501_increased-ang-velocity;Ch_000001623127.json;40000000016801;06.09.2024;06:18:07;0;OK;right;normal;0
1623128;16802;501_increased-ang-velocity;Ch_000001623128.json;40000000016802;06.09.2024;06:18:51;0;OK;left;normal;0
1623129;16802;501_increased-ang-velocity;Ch_000001623129.json;40000000016802;06.09.2024;06:18:57;0;OK;right;normal;0
1623130;16803;501_increased-ang-velocity;Ch_000001623130.json;40000000016803;06.09.2024;06:23:33;0;OK;left;normal;0
1623131;16803;501_increased-ang-velocity;Ch_000001623131.json;40000000016803;06.09.2024;06:23:38;0;OK;right;normal;0
1623132;16804;501_increased-ang-velocity;Ch_000001623132.json;40000000016804;06.09.2024;06:24:26;0;OK;left;normal;0
1623133;16804;501_increased-ang-velocity;Ch_000001623133.json;40000000016804;06.09.2024;06:24:31;0;OK;right;normal;0
1623134;16805;501_increased-ang-velocity;Ch_000001623134.json;40000000016805;06.09.2024;06:26:23;0;OK;left;normal;0
1623135;16805;501_increased-ang-velocity;Ch_000001623135.json;40000000016805;06.09.2024;06:26:29;0;OK;right;normal;0
1623136;16806;501_increased-ang-velocity;Ch_000001623136.json;40000000016806;06.09.2024;06:39:06;0;OK;left;faulty;0
1623137;16806;501_increased-ang-velocity;Ch_000001623137.json;40000000016806;06.09.2024;06:39:12;0;OK;right;faulty;0
1623138;16807;501_increased-ang-velocity;Ch_000001623138.json;40000000016807;06.09.2024;06:49:43;0;OK;left;faulty;0
1623139;16807;501_increased-ang-velocity;Ch_000001623139.json;40000000016807;06.09.2024;06:49:49;0;OK;right;faulty;0
1623140;16808;501_increased-ang-velocity;Ch_000001623140.json;40000000016808;06.09.2024;06:50:14;0;OK;left;faulty;0
1623141;16808;501_increased-ang-velocity;Ch_000001623141.json;40000000016808;06.09.2024;06:50:19;0;OK;right;faulty;0
1623142;16809;501_increased-ang-velocity;Ch_000001623142.json;40000000016809;06.09.2024;06:50:48;0;OK;left;faulty;0
1623143;16809;501_increased-ang-velocity;Ch_000001623143.json;40000000016809;06.09.2024;06:50:53;0;OK;right;faulty;0
1623144;16810;501_increased-ang-velocity;Ch_000001623144.json;40000000016810;06.09.2024;06:51:20;0;OK;left;faulty;0
1623145;16810;501_increased-ang-velocity;Ch_000001623145.json;40000000016810;06.09.2024;06:51:25;0;OK;right;faulty;0
1623146;16811;501_increased-ang-velocity;Ch_000001623146.json;40000000016811;06.09.2024;06:59:48;0;OK;left;faulty;0
1623147;16811;501_increased-ang-velocity;Ch_000001623147.json;40000000016811;06.09.2024;06:59:54;0;OK;right;normal;0
1623148;16812;501_increased-ang-velocity;Ch_000001623148.json;40000000016812;06.09.2024;07:00:19;0;OK;left;faulty;0
1623149;16812;501_increased-ang-velocity;Ch_000001623149.json;40000000016812;06.09.2024;07:00:24;0;OK;right;normal;0
1623150;16813;501_increased-ang-velocity;Ch_000001623150.json;40000000016813;06.09.2024;07:00:52;0;OK;left;faulty;0
1623151;16813;501_increased-ang-velocity;Ch_000001623151.json;40000000016813;06.09.2024;07:00:57;0;OK;right;normal;0
1623152;16814;501_increased-ang-velocity;Ch_000001623152.json;40000000016814;06.09.2024;07:01:34;0;OK;left;faulty;0
1623153;16814;501_increased-ang-velocity;Ch_000001623153.json;40000000016814;06.09.2024;07:01:39;0;OK;right;normal;0
1623154;16815;501_increased-ang-velocity;Ch_000001623154.json;40000000016815;06.09.2024;07:02:07;0;OK;left;faulty;0
1623155;16815;501_increased-ang-velocity;Ch_000001623155.json;40000000016815;06.09.2024;07:02:12;0;OK;right;normal;0
1623156;16816;501_increased-ang-velocity;Ch_000001623156.json;40000000016816;06.09.2024;07:03:16;0;OK;left;faulty;0
1623157;16816;501_increased-ang-velocity;Ch_000001623157.json;40000000016816;06.09.2024;07:03:22;0;OK;right;faulty;0
1623158;16817;501_increased-ang-velocity;Ch_000001623158.json;40000000016817;06.09.2024;07:03:46;0;OK;left;faulty;0
1623159;16817;501_increased-ang-velocity;Ch_000001623159.json;40000000016817;06.09.2024;07:03:51;0;OK;right;faulty;0
1623160;16818;501_increased-ang-velocity;Ch_000001623160.json;40000000016818;06.09.2024;07:04:18;0;OK;left;faulty;0
1623161;16818;501_increased-ang-velocity;Ch_000001623161.json;40000000016818;06.09.2024;07:04:23;0;OK;right;faulty;0
1623162;16819;501_increased-ang-velocity;Ch_000001623162.json;40000000016819;06.09.2024;07:04:50;0;OK;left;faulty;0
1623163;16819;501_increased-ang-velocity;Ch_000001623163.json;40000000016819;06.09.2024;07:04:55;0;OK;right;faulty;0
1623164;16820;501_increased-ang-velocity;Ch_000001623164.json;40000000016820;06.09.2024;07:05:22;0;OK;left;faulty;0
1623165;16820;501_increased-ang-velocity;Ch_000001623165.json;40000000016820;06.09.2024;07:05:27;0;OK;right;faulty;0
1623166;16821;501_increased-ang-velocity;Ch_000001623166.json;40000000016821;06.09.2024;07:06:21;0;OK;left;normal;0
1623167;16821;501_increased-ang-velocity;Ch_000001623167.json;40000000016821;06.09.2024;07:06:27;0;OK;right;normal;0
1623168;16822;501_increased-ang-velocity;Ch_000001623168.json;40000000016822;06.09.2024;07:06:53;0;OK;left;normal;0
1623169;16822;501_increased-ang-velocity;Ch_000001623169.json;40000000016822;06.09.2024;07:06:59;0;OK;right;normal;0
1623170;16823;501_increased-ang-velocity;Ch_000001623170.json;40000000016823;06.09.2024;07:07:29;0;OK;left;normal;0
1623171;16823;501_increased-ang-velocity;Ch_000001623171.json;40000000016823;06.09.2024;07:07:35;0;OK;right;normal;0
1623172;16824;501_increased-ang-velocity;Ch_000001623172.json;40000000016824;06.09.2024;07:08:00;0;OK;left;normal;0
1623173;16824;501_increased-ang-velocity;Ch_000001623173.json;40000000016824;06.09.2024;07:08:05;0;OK;right;normal;0
1623174;16825;501_increased-ang-velocity;Ch_000001623174.json;40000000016825;06.09.2024;07:08:31;0;OK;left;normal;0
1623175;16825;501_increased-ang-velocity;Ch_000001623175.json;40000000016825;06.09.2024;07:08:37;0;OK;right;normal;0
1623176;16826;501_increased-ang-velocity;Ch_000001623176.json;40000000016826;06.09.2024;07:10:52;0;OK;left;faulty;0
1623177;16826;501_increased-ang-velocity;Ch_000001623177.json;40000000016826;06.09.2024;07:10:57;0;OK;right;faulty;0
1623178;16827;501_increased-ang-velocity;Ch_000001623178.json;40000000016827;06.09.2024;07:11:23;0;OK;left;faulty;0
1623179;16827;501_increased-ang-velocity;Ch_000001623179.json;40000000016827;06.09.2024;07:11:29;0;OK;right;faulty;0
1623180;16828;501_increased-ang-velocity;Ch_000001623180.json;40000000016828;06.09.2024;07:11:55;0;OK;left;faulty;0
1623181;16828;501_increased-ang-velocity;Ch_000001623181.json;40000000016828;06.09.2024;07:12:00;0;OK;right;faulty;0
1623182;16829;501_increased-ang-velocity;Ch_000001623182.json;40000000016829;06.09.2024;07:12:45;0;OK;left;faulty;0
1623183;16829;501_increased-ang-velocity;Ch_000001623183.json;40000000016829;06.09.2024;07:12:50;0;OK;right;faulty;0
1623184;16830;501_increased-ang-velocity;Ch_000001623184.json;40000000016830;06.09.2024;07:13:43;0;OK;left;faulty;0
1623185;16830;501_increased-ang-velocity;Ch_000001623185.json;40000000016830;06.09.2024;07:13:48;0;OK;right;faulty;0
1623186;16831;501_increased-ang-velocity;Ch_000001623186.json;40000000016831;06.09.2024;07:34:40;0;OK;left;normal;0
1623187;16831;501_increased-ang-velocity;Ch_000001623187.json;40000000016831;06.09.2024;07:34:45;0;OK;right;normal;0
